TRACK_ID,TIMESTAMP,V,X,Y,YAW
0e64d72c28b643aca643378c41e8b965,1532708048147449,0.0,0.0,0.0,0.0
0e64d72c28b643aca643378c41e8b965,1532708048647870,0.0,0.0,0.0,0.0
0e64d72c28b643aca643378c41e8b965,1532708049147741,3.5528321764868385,1305.582,1043.406,133.40199998347097
0e64d72c28b643aca643378c41e8b965,1532708049648200,3.5534993914007185,1304.299,1044.637,133.40199998347097
0e64d72c28b643aca643378c41e8b965,1532708050148666,4.12553312645646,1303.016,1045.869,133.40199998347097
0e64d72c28b643aca643378c41e8b965,1532708050648504,4.695675859637777,1301.361,1047.534,136.40199998347097
0e64d72c28b643aca643378c41e8b965,1532708051148376,5.115970189739523,1299.621,1049.111,139.40199998347097
0e64d72c28b643aca643378c41e8b965,1532708051698558,6.24716248622003,1297.24,1051.049,141.401999983471
0e64d72c28b643aca643378c41e8b965,1532708052150286,7.2998931337163375,1294.792,1052.902,143.40199998347097
0e64d72c28b643aca643378c41e8b965,1532708052650207,7.863969728755085,1291.532,1055.097,143.90199998347097
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708048147449,0.0,0.0,0.0,0.0
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708048647870,0.0,0.0,0.0,0.0
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708049147741,0.0,0.0,0.0,0.0
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708049648200,0.0,0.0,0.0,0.0
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708050148666,0.0,0.0,0.0,0.0
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708050648504,0.0,0.0,0.0,0.0
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708051148376,0.0,0.0,0.0,0.0
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708051698558,0.5534305456741071,1303.75,1067.49,-130.6419014234046
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708052150286,0.2907286324859743,1303.75,1067.49,-130.6419014234046
11cbcc2b45f0419e8f649a76bd2cd4c0,1532708052650207,0.0,1303.75,1067.49,-130.6419014234046
1c4ebc3851a84709acaef53987ad9c76,1532708048147449,4.899921111857823,1360.175,1004.912,140.2150000011731
1c4ebc3851a84709acaef53987ad9c76,1532708048647870,4.842348112282567,1358.317,1006.512,141.21500000117314
1c4ebc3851a84709acaef53987ad9c76,1532708049147741,4.739031260593996,1356.449,1008.006,140.2150000011731
1c4ebc3851a84709acaef53987ad9c76,1532708049648200,4.518362517847373,1354.686,1009.559,140.2150000011731
